trajectory_id,pickup_venueCategory,pickup_name,pickup_category,dropoff_venueCategory,dropoff_name,dropoff_category,passenger_count,pickup_hour,dropoff_hour,pickup_week
3607,Café,Inoda Coffee (イノダコーヒ),Café,Subway,Tozai Line Otemachi Station (T09) (東西線 大手町駅),Metro Station,2,9,10,Monday
3608,Bar,鬼無里南阿佐谷店,Sake Bar,Convenience Store,7-Eleven (セブンイレブン 南阿佐谷駅前店),Convenience Store,4,13,14,Friday
3609,Japanese Restaurant,東京スズメ,Bar,Bar,鬼無里南阿佐谷店,Sake Bar,3,10,12,Tuesday
3610,Electronics Store,Yamada Denki LABI 1 (ヤマダデンキ LABI1 LIFE SELECT 池袋),Home Appliance Store,Arcade,プロジェクトA池袋店,Arcade,4,7,8,Sunday
3611,Hobby Shop,Comic Toranoana B (コミックとらのあな 池袋店),Comic Book Store,Department Store,Tobu Department Store (東武百貨店 池袋店),Department Store,3,7,8,Sunday
3612,Tea Room,COZMO’S CAFE&BAR,Bar,Plaza,Hachiko Square (ハチ公前広場),Plaza,3,12,14,Saturday
3613,Bar,CLUB SEATA,Rock Club,Video Store,TSUTAYA,Video Store,3,9,9,Thursday
3614,Train Station,Keisei-Tateishi Station (KS49) (京成立石駅),Rail Station,Japanese Restaurant,Yoneyama (米山),BBQ Joint,3,7,9,Wednesday
3615,Hotel,Palace Hotel Tokyo (パレスホテル東京),Hotel,Department Store,Seibu (西武池袋本店),Department Store,4,3,5,Sunday
3616,Building,Sanno Park Tower (山王パークタワー),Business Center,Train Station,Musashi-koyama Station (MG03) (武蔵小山駅),Rail Station,3,9,9,Wednesday
3617,Restaurant,AM-A-LAB (AM・A・LAB),South American Restaurant,Library,目黒本町図書館,Library,3,6,7,Sunday
3618,Arcade,Tokyo Leisure Land (東京レジャーランド 秋葉原店),Arcade,Fast Food Restaurant,McDonald's (マクドナルド),Burger Joint,2,3,5,Sunday
3619,Fast Food Restaurant,McDonald's (マクドナルド),Burger Joint,Subway,Kasumigaseki Station (霞ケ関駅),Rail Station,1,4,5,Thursday
3620,Toy / Game Store,ゲームショップ紙風船,Retail,Bar,HUB,Pub,1,8,8,Sunday
3621,Mall,Ario (アリオ亀有),Shopping Mall,Train Station,Kameari Station (亀有駅),Rail Station,2,4,6,Sunday
3622,Train Station,,,Miscellaneous Shop,Loft (有楽町ロフト),Grocery Store,2,9,10,Wednesday
3623,Train Station,,,Convention Center,Glass Building (ガラス棟),Convention Center,4,9,10,Wednesday
3624,Bridge,Harumi Bridge (春海橋),Landmarks and Outdoors,Event Space,レインボータウンFM 木場スタジオ,Radio Station,4,11,11,Monday
3625,Subway,Kachidoki Station (E17) (勝どき駅),Rail Station,Diner,東京チカラめし 門前仲町店,Diner,4,12,13,Wednesday
3626,Electronics Store,Yodobashi-Akiba (ヨドバシカメラ マルチメディアAkiba),Electronics Store,Café,Coffee Room Renoir (喫茶室ルノアール),Café,2,9,11,Friday
3627,Electronics Store,Yamada Denki LABI (ヤマダデンキ LABI 渋谷),Home Appliance Store,Food & Drink Shop,イオン 南行徳店,Grocery Store,2,6,8,Sunday
3628,Train Station,Hamamatsucho Station (浜松町駅),Rail Station,Chinese Restaurant,東海飯店三田店,Cantonese Restaurant,3,9,10,Tuesday
3629,Train Station,Hamamatsucho Station (浜松町駅),Rail Station,Bridge,Kanasugi Bridge (金杉橋),Landmarks and Outdoors,4,9,9,Tuesday
3630,Food & Drink Shop,AEON Style (イオンスタイル品川シーサイド),Grocery Store,Train Station,Rokugōdote Station (KK19) (六郷土手駅),Rail Station,4,8,9,Saturday
3631,Salon / Barbershop,バーバーイノウエ,Health and Beauty Service,Train Station,Platforms 1-2 (JR 1-2番線ホーム),Platform,4,3,4,Sunday
3632,Food & Drink Shop,Life (ライフ 神田和泉町店),Professional Cleaning Service,Convenience Store,7-Eleven (セブンイレブン),Convenience Store,1,7,8,Friday
3633,Convenience Store,7-Eleven (セブンイレブン),Convenience Store,Electronics Store,Yodobashi-Akiba (ヨドバシカメラ マルチメディアAkiba),Electronics Store,3,8,9,Friday
3634,Bike Shop,サイクルショップ IIAI,Bicycle Store,Train Station,,,4,7,9,Sunday
3635,Japanese Restaurant,Matsuya (松屋 三田店),Restaurant,Subway,Asakusa Line Asakusa Station (A18) (都営浅草線 浅草駅),Metro Station,4,4,4,Wednesday
3636,Coffee Shop,スターバックス,Coffee Shop,Convenience Store,サークルK上野広小路店,Convenience Store,4,9,11,Sunday
3637,Train Station,Kōenji Station (高円寺駅),Rail Station,Office,新高円寺通商店街振興組合,Office,1,10,11,Friday
3638,Residential Building (Apartment / Condo),パルハイツ,,Gas Station / Garage,ENEOS (ENEOS Enejet 大蔵SS),Fuel Station,1,5,7,Saturday
3639,Train Station,Ishikawa-dai Station (石川台駅),Rail Station,Car Dealership,東京ロータスセンター,Car Dealership,2,4,4,Monday
3640,Bar,魚然四谷店,Sake Bar,Convenience Store,Lawson (ローソン 麹町五丁目店),Convenience Store,3,2,3,Monday
3641,Convention Center,Tokyo Big Sight (東京ビッグサイト (東京国際展示場)),Italian Restaurant,Subway,Kojimachi Station (Y15) (麴町駅),Rail Station,2,0,1,Friday
3642,Building,Sunshine City (サンシャインシティ),Shopping Mall,Aquarium,Sunshine Aquarium (サンシャイン水族館),Aquarium,3,6,6,Sunday
3643,Ramen /  Noodle House,Komoro Soba (小諸そば),Soba Restaurant,Electronics Store,Sofmap Akiba 1st Store (ソフマップAKIBA 1号店 サブカル・モバイル館),Retail,1,6,8,Sunday
3644,Movie Theater,Shinjuku Piccadilly (新宿ピカデリー),Movie Theater,Arcade,Taito Station (タイトーステーション 新宿南口ゲームワールド店),Arcade,4,8,8,Saturday
3645,Music Store,Japan Percussion Center (コマキ楽器 ジャパンパーカッションセンター),Music Store,Bar,Tachinomi Kadokura (立飲み カドクラ),Sake Bar,2,2,3,Thursday
3646,Building,Sunshine City (サンシャインシティ),Shopping Mall,Building,Sunshine City (サンシャインシティ),Shopping Mall,4,11,12,Tuesday
3647,High School,私立昭和鉄道高校,High School,Hotel,スーパーホテルCity池袋北口,Hotel,2,20,21,Friday
3648,Bridge,Mansei Bridge (万世橋),Bridge,Road,,,1,7,9,Sunday
3649,Road,,,Department Store,赤札堂堀切店,Grocery Store,1,13,13,Saturday
3650,Mall,Lazona Kawasaki Plaza (ラゾーナ川崎プラザ),Shopping Mall,Electronics Store,Yodobashi Camera (ヨドバシカメラ マルチメディア川崎ルフロン),Home Appliance Store,1,7,7,Sunday
3651,Bookstore,COMIC ZIN,Comic Book Store,Italian Restaurant,Spaghetti Pancho (スパゲッティーのパンチョ),Italian Restaurant,2,9,11,Saturday
3652,Subway,Chiyoda Line Kita-senju Station (C18) (千代田線 北千住駅),Metro Station,Office,TBS Broadcasting Center (TBS放送センター),TV Station,3,8,8,Tuesday
3653,Subway,Hibiya Station (日比谷駅),Metro Station,Electronics Store,Yodobashi-Akiba (ヨドバシカメラ マルチメディアAkiba),Electronics Store,2,4,5,Tuesday
3654,Electronics Store,Bic Camera (ビックカメラ 有楽町店),Home Appliance Store,Department Store,Osaka Hyakkaten (大阪百貨店),Landmarks and Outdoors,3,3,4,Saturday
3655,Spa / Massage,リーフ整骨院,Orthopedic Surgeon,Spa / Massage,リーフ整骨院,Orthopedic Surgeon,2,10,10,Wednesday
3656,Japanese Restaurant,隠れ居肴家 わびさび 新橋本店,Bar,Food & Drink Shop,Ito Yokado (イトーヨーカドー 綱島店),Grocery Store,2,8,9,Friday
3657,Road,山王下方面出口,Road,Food & Drink Shop,Ito Yokado (イトーヨーカドー 綱島店),Grocery Store,1,8,9,Friday
3658,Food & Drink Shop,Échiré Maison du Beurre,Pastry Shop,Jewelry Store,Cartier,Jewelry Store,4,9,10,Sunday
3659,Food & Drink Shop,Échiré Maison du Beurre,Pastry Shop,Movie Theater,Toho Cinemas (TOHOシネマズ日劇),Movie Theater,4,9,10,Sunday
3660,Train Station,Shiki Station (TJ14) (志木駅),Rail Station,Subway,Toyosu Station (豊洲駅),Metro Station,3,3,4,Thursday
3661,Subway,Toyosu Station (豊洲駅),Metro Station,Train Station,Shiki Station (TJ14) (志木駅),Rail Station,4,14,15,Monday
3662,Bookstore,Book 1st (ブックファースト),Bookstore,Department Store,Seibu-Shinjuku PePe (西武新宿ペペ),Shopping Mall,2,8,9,Saturday
3663,Miscellaneous Shop,Don Quijote (ドン・キホーテ 高田馬場駅前店),Discount Store,Road,Sunshine 60 Street (サンシャイン60通り),Road,2,7,9,Saturday
3664,Building,Sanno Park Tower (山王パークタワー),Business Center,Road,清正公前交差点,Travel and Transportation,1,6,7,Saturday
3665,Department Store,Matsuya Ginza (松屋銀座),Department Store,Art Gallery,GALLERY TRINITY ギャラリー・トリニティ,Art Gallery,1,5,7,Saturday
3666,Video Store,ゲオ稲田堤店,Retail,Arcade,アドアーズ調布南口店,Arcade,4,4,4,Monday
3667,Ramen /  Noodle House,Ramen Ryoga (らーめん 凌駕),Ramen Restaurant,Train Station,Noborito Station (登戸駅),Rail Station,3,3,4,Wednesday
3668,Performing Arts Venue,ミスティックリズム,Performing Arts Venue,Park,Storm Rider (ストームライダー),Amusement Park,4,3,4,Wednesday
3669,Park,Pirates of the Caribbean (カリブの海賊),Amusement Park,Fast Food Restaurant,Cape Cod Cook-Off (ケープコッド・クックオフ),Fast Food Restaurant,4,0,1,Wednesday
3670,Train Station,Musashi-Urawa Station (武蔵浦和駅),Rail Station,Coffee Shop,Starbucks,Coffee Shop,4,11,13,Monday
3671,Train Station,Musashi-Urawa Station (武蔵浦和駅),Rail Station,Coffee Shop,Starbucks,Coffee Shop,4,11,13,Monday
3672,Train Station,Toritsu-daigaku Station (TY06) (都立大学駅),Rail Station,Park,太尾堤緑道,Hiking Trail,2,21,23,Friday
3673,Train Station,Ebisu Station (恵比寿駅),Rail Station,Arcade,,,3,8,10,Friday
3674,Office,Akihabara UDX (秋葉原UDX),Business Center,Bridge,石切橋,Public Transportation,2,5,7,Sunday
3675,Mall,atré Akihabara 1 (アトレ秋葉原1),Shopping Mall,Fast Food Restaurant,McDonald's (マクドナルド),Fast Food Restaurant,3,2,3,Sunday
3676,Subway,Hibiya Line Ningyocho Station (H14) (日比谷線 人形町駅),Metro Station,Ramen /  Noodle House,炎麺秋葉原店,Ramen Restaurant,1,10,11,Monday
3677,Bus Station,水天宮前バス停,Bus Stop,Chinese Restaurant,栄昇閣,Chinese Restaurant,4,1,3,Wednesday
3678,Subway,Sendagi Station (C15) (千駄木駅),Rail Station,Mall,Yanaka Ginza Shotengai (谷中銀座商店街),Shopping Mall,2,6,7,Saturday
3679,Bar,スパイダースカフェ,Beer Bar,Food & Drink Shop,よしや 大塚店,Grocery Store,3,11,12,Sunday
3680,Bookstore,Melonbooks (メロンブックス 秋葉原1号店),Comic Book Store,Food & Drink Shop,Daiei (ダイエー 赤羽店),Grocery Store,1,8,9,Thursday
3681,Train Station,Musashi-koyama Station (MG03) (武蔵小山駅),Rail Station,Fast Food Restaurant,McDonald's (マクドナルド),Fast Food Restaurant,1,6,7,Thursday
3682,Airport,Terminal 1 (第1ターミナル),Airport Terminal,Mall,,,4,10,11,Sunday
3683,Airport,Terminal 1 (第1ターミナル),Airport Terminal,Hotel,Hyatt Regency Tokyo (ハイアットリージェンシー東京),Hotel,3,9,10,Friday
3684,Subway,Hibiya Line Ebisu Station (H02) (日比谷線 恵比寿駅),Metro Station,Event Space,Nico Nico Honsha (ニコニコ本社),Event Space,2,4,5,Thursday
3685,Train Station,Sangen-jaya Station (三軒茶屋駅),Rail Station,Bar,太一bar,Bar,4,13,15,Thursday
3686,Light Rail,Takeshiba Station (U03) (竹芝駅),Rail Station,Light Rail,Takeshiba Station (U03) (竹芝駅),Rail Station,2,5,6,Sunday
3687,Home (private),,,Office,,,1,22,22,Tuesday
3688,Hobby Shop,Comic Toranoana B (コミックとらのあな 池袋店),Comic Book Store,Arcade,パソピアート東京,Arcade,2,4,6,Saturday
3689,Electronics Store,Bic Camera (ビックカメラ 池袋本店),Home Appliance Store,Hobby Shop,Comic Toranoana B (コミックとらのあな 池袋店),Comic Book Store,2,4,4,Saturday
3690,Convenience Store,7-Eleven (セブンイレブン),Convenience Store,Food & Drink Shop,Precce Premium,Grocery Store,4,8,9,Monday
3691,Bar,HUB,Pub,Mall,2k540 AKI-OKA ARTISAN,Shopping Mall,2,7,8,Saturday
3692,Bank,Mizuho Bank (みずほ銀行 高円寺北口支店),Bank,Japanese Restaurant,Miyakoya (みやこや),Tonkatsu Restaurant,4,4,4,Sunday
3693,College Academic Building,市民パソコン教室高円寺校,Computer Training School,Japanese Restaurant,大将二号店,BBQ Joint,1,10,11,Wednesday
3694,Italian Restaurant,グラッチェガーデンズ 調布南口店,Pizzeria,Train Station,Chōfu Station (KO18) (調布駅),Rail Station,4,8,10,Friday
3695,Video Store,TSUTAYA,Video Store,Train Station,Chōfu Station (KO18) (調布駅),Rail Station,4,8,10,Monday
3696,Electronics Store,Yodobashi-Kichijoji (ヨドバシカメラ マルチメディア吉祥寺),Home Appliance Store,Train Station,Nishi-Ogikubo Station (西荻窪駅),Rail Station,3,3,4,Monday
3697,Zoo,Inokashira Park Zoo (井の頭自然文化園),Zoo,Video Store,TSUTAYA,Video Store,2,5,5,Friday
3698,College Academic Building,Liberty Tower (リバティタワー),College Academic Building,Subway,Mita Line Suidobashi Station (I11) (都営三田線 水道橋駅),Metro Station,1,10,11,Tuesday
3699,Subway,Kayabacho Station (茅場町駅),Rail Station,Japanese Restaurant,Butagumi Shabuan (豚組 しゃぶ庵),Shabu-Shabu Restaurant,4,10,10,Thursday
3700,Subway,Marunouchi Line Ikebukuro Station (M25) (丸ノ内線 池袋駅),Metro Station,Subway,Gaiemmae Station (G03) (外苑前駅),Rail Station,1,3,3,Friday
3701,Subway,Gaiemmae Station (G03) (外苑前駅),Rail Station,Ramen /  Noodle House,Denmaru (伝丸 青山店),Ramen Restaurant,3,2,3,Monday
3702,Office,Akihabara UDX (秋葉原UDX),Business Center,Japanese Restaurant,Yukari (お好み焼 ゆかり),Okonomiyaki Restaurant,2,9,10,Sunday
3703,Department Store,Tokyu Department Store (東急百貨店 東横店),Department Store,Hobby Shop,GANKING 秋葉原店,Hobby Store,4,9,10,Saturday
3704,Train Station,Motosumiyoshi Station (TY12/MG12) (元住吉駅),Rail Station,Train Station,Motosumiyoshi Station (TY12/MG12) (元住吉駅),Rail Station,2,2,4,Sunday
3705,Electronics Store,Bic Camera (ビックカメラ),Electronics Store,Train Station,Motosumiyoshi Station (TY12/MG12) (元住吉駅),Rail Station,3,8,9,Sunday
3706,Convention Center,Tokyo Big Sight (東京ビッグサイト (東京国際展示場)),Italian Restaurant,Department Store,AEON (イオン 東雲店),Pet Grooming Service,3,5,7,Saturday
3707,Bar,Three Thread,Bar,Bookstore,Mandarake Complex (まんだらけ コンプレックス),Retail,1,7,8,Saturday
3708,Train Station,Komagome Station (駒込駅),Rail Station,Train Station,Komagome Station (駒込駅),Rail Station,4,7,9,Saturday
3709,Movie Theater,Jimbocho Theater (神保町シアター),Movie Theater,Bar,Tachinomi Kadokura (立飲み カドクラ),Sake Bar,1,6,7,Saturday
3710,Gym / Fitness Center,Kamiigusa Sports Center (上井草スポーツセンター),Orthopedic Surgeon,Italian Restaurant,,,3,11,12,Friday
3711,Train Station,Tobitakyū Station (KO20) (飛田給駅),Rail Station,Train Station,Tobitakyū Station (KO20) (飛田給駅),Rail Station,2,8,9,Saturday
3712,Subway,Gaiemmae Station (G03) (外苑前駅),Rail Station,Mall,Shibuya Hikarie (渋谷ヒカリエ),Business Center,1,9,10,Wednesday
3713,Train Station,Kamata Station (蒲田駅),Rail Station,Train Station,Keikyū Kamata Station (KK11) (京急蒲田駅),Rail Station,1,2,2,Tuesday
3714,Subway,Hibiya Station (日比谷駅),Metro Station,Scenic Lookout,Tokyo City View (東京シティビュー),Scenic Lookout,2,8,10,Thursday
3715,Food & Drink Shop,KALDI COFFEE FARM,Imported Food Store,Train Station,Fuchū Station (KO24) (府中駅),Rail Station,1,7,8,Wednesday
3716,Italian Restaurant,DINING GRIP,Italian Restaurant,Italian Restaurant,DINING GRIP,Italian Restaurant,2,12,12,Friday
3717,Government Building,Taito City Office (台東区役所),City Hall,Bookstore,Mandarake Complex (まんだらけ コンプレックス),Retail,4,7,8,Friday
3718,Board Shop,Victoria viento,Board Store,Café,Enjoy!・BASEMENT・DINING,Café,2,5,6,Sunday
3719,Miscellaneous Shop,Loft (渋谷ロフト),Retail,Department Store,アヴィレックス マルイシティ渋谷店 - AVIREX,Department Store,4,5,5,Saturday
3720,Arcade,Eternal Amusement Tower (エターナルアミューズメントタワー),Arcade,Arcade,Hey - Hirose Entertainment Yard (Hey ヒロセエンターテイメントヤード),Arcade,2,5,6,Saturday
3721,Arcade,Eternal Amusement Tower (エターナルアミューズメントタワー),Arcade,Electronics Store,Yodobashi-Akiba (ヨドバシカメラ マルチメディアAkiba),Electronics Store,3,6,7,Wednesday
3722,Neighborhood,,,Train Station,Den-en-chōfu Station (田園調布駅),Rail Station,3,4,5,Saturday
3723,Subway,Hibiya Line Ebisu Station (H02) (日比谷線 恵比寿駅),Metro Station,Miscellaneous Shop,Loft (渋谷ロフト),Retail,4,6,8,Sunday
3724,General Entertainment,,,Bookstore,Book 1st (ブックファースト),Bookstore,4,12,12,Thursday
3725,Food & Drink Shop,Seiyu (西友 三軒茶屋店),Grocery Store,Train Station,Futako-tamagawa Station (二子玉川駅),Rail Station,3,9,11,Wednesday
3726,Bar,BAR PSY,Cocktail Bar,Bridge,多摩川橋梁,Bridge,4,19,20,Saturday
3727,Road,,,Other Great Outdoors,ニャー熱大陸,Other Great Outdoors,2,7,9,Monday
3728,Train Station,Kōjiya Station (KK12) (糀谷駅),Real Estate Service,Athletic & Sport,多摩川緑地野球場,Baseball Field,2,6,6,Monday
3729,Convenience Store,ファミリーマート,Convenience Store,Food & Drink Shop,My Basket (まいばすけっと 新蒲田店),Grocery Store,3,7,7,Tuesday
3730,Spa / Massage,あおいカイロプラクティック院,Chiropractor,Bar,CRAFT BEER BAR IBREW,Beer Bar,1,8,10,Monday
3731,Spa / Massage,あおいカイロプラクティック院,Chiropractor,Train Station,Ochanomizu Station (御茶ノ水駅),Rail Station,2,9,10,Monday
3732,Bookstore,Junkudo (ジュンク堂書店),Bookstore,College Academic Building,English Village 新宿,Language School,4,10,11,Thursday
